,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
21,1,1.983633758881062,-1.656483630676883,0.40812829569431375,0.9017926401845575,3.1166066969795785,4.11043058639022,-0.5471004099197436,0.6032621039085848,0.33612928328833136,-1.0343014388985508,0.7568202700491503,-0.33287987580266104,-4.073444461380762,-11.884168751494954,2.648128276983787,2.2149190418138307,-0.801150948812477,-0.46790629497072705,-2.5103324228533146,-0.47366047267543987,0.3174983843139852,-1.614216349958329,0.699806066777755,-0.1361659891574586,-0.8645122583103684,0.23458517384155453,0.7406022877077907,3.6196520698157832,1.3701592177717743,2.1494678404231897,1.2297879647368681,1.5864028681803903,-4.5058579540453545,-1.3711945089520727,-0.7007878743731447
22,1,6.8704103421772915,0.6896162373506294,0.4805172310339954,-0.23968739518717433,3.1789945587715978,1.9078666870790975,1.4811987533270485,4.146777791479134,1.4640461578845283,0.7761465859194021,1.875241156064234,-1.3062698618702293,-0.23928204448783766,-5.519701835140924,1.0477513294566165,0.46659733658653263,1.9398902738897525,0.03895193459551636,-2.061181966979521,0.22056588732430557,0.08143888538762382,0.8040162186674441,-1.0633776842010723,-5.884854110013737,0.8315016421310265,-1.122188910382895,-0.6978530094232511,-1.6776259228921329,1.00577830445564,0.16666592780300424,2.0413398139908203,2.972244015116667,-4.577655252497113,-0.7127862219252281,-0.3066955232901118
23,0,-2.9026282999548916,-1.2813571839463598,0.10830070124551847,0.06284958595364756,-1.13946936317891,2.9305542832372433,-1.9056923374359354,-2.101819807628274,-0.3130333735294839,0.7400200297340835,-0.0466736988422355,0.11135726672717558,0.04237859980601859,3.1337617251135237,-0.911195285081653,-0.5909003880060181,0.3330589135008207,0.2306349095613855,-1.0334027159093433,-0.15865808386988042,0.2528485219901889,-1.9063633399205737,-0.23456265379482671,8.229649929042791,0.2573659307058977,-0.0398628720035483,-3.12699103401164,-2.241008347510021,0.6032302213567071,1.5738960512817715,1.5776374122618888,-1.1897230229444489,7.233466713035097,-0.7033683471481146,0.5974706904434769
24,1,1.2808557188521505,-2.2798766191608415,-0.0649798230611601,0.2525044724716357,3.2627199969756915,0.6235554934760876,-0.042313198966551654,0.34579333047413496,-3.0569914448952296,1.266455048909928,-3.0001471004492384,0.7048631220468115,-2.5090162504096627,-1.909042642009198,0.4291139904563494,0.3154702225521464,-1.3179027806116028,-1.3026272624527366,-0.013798240495269565,-1.345553445911502,0.35557034836726015,-3.3366096489589605,-0.5641505580943805,9.039586460589465,1.1592525060882586,-1.0306776147563337,-0.61664300082312,-0.273965639383019,0.421185020470698,-0.9072028416265211,1.3929768010141292,0.05466724534425308,-6.352688490357207,-0.4326901895952892,-0.25403026291933084
25,1,2.5818197236853777,1.3719837279977845,-0.29139342525204387,-0.16599419079076785,-1.2631237552443995,-4.767380444189501,-0.26979020755804645,-1.6195117552689042,1.654974339522397,-0.5397046590554484,1.9985617350442293,-0.44288568998077293,-1.6886141599934281,-3.379886075256617,1.7743526946596062,-0.24821819129224904,0.21360024784231849,0.7235733294339264,-0.4211649962039777,2.585951982956997,0.08602452819954805,-0.9071779342099516,-1.6579220658377622,0.3444803410511453,4.310557041553354,-1.9042353845963755,-1.1011150954442557,-3.392347816667236,0.7557501273964743,0.13280003216088743,-4.525558554804285,-0.3052283065672479,3.247748889812847,-0.5699086278890959,1.048455729476578
26,0,-5.584703695451648,0.5192959637716821,0.4042708972189562,-0.49375998569913243,1.304877792593584,-9.469311088632795,1.6561602997859055,1.6815259978812886,-1.8391133080961466,-0.3228890556623231,-3.8022199044413245,0.7859230386577364,-2.4985472764687717,-2.933151954344588,0.13624895790637173,-1.193100902426907,-3.025482795567703,0.6482757926999835,0.5665905560746074,0.6153829271957993,0.2802712572176805,0.5623351196490599,1.8209927906964078,-19.89301477095197,0.49566856750795635,2.1574856528465594,-1.4519402908291352,1.477224397072208,0.2830369376108998,-0.2577463084135537,0.7437044063252842,1.1441163441814546,12.488975077426433,0.5177878039835974,0.2425342232776962
27,0,-3.2836452734027297,0.19680269376234655,0.08509800623801099,-0.7770255907987952,-1.277921189044909,3.774765429950286,0.7282508085326136,0.40338547927983964,-0.2159112566580931,0.687260851304134,-7.9329299559400015,0.5606431278282008,-0.38638865004763995,5.83999008577495,-1.0473214281573369,1.4223581112299635,-3.011329925496718,-0.7163442625358899,2.169330907980484,-0.9451595401905417,0.11288647300627208,-1.4232588784117015,-1.479208749882947,-10.613318624415324,-0.7088880468805141,1.8711525856673912,0.5980679076447423,0.4453223848106626,-0.093170949998989,-0.48683890062322976,-3.790618316946188,-0.46587487839191366,3.136354638243895,0.5903548273964614,-0.1619600170158677
28,0,0.8270422518896667,0.3811241450625629,0.11747180114566715,-0.10034443453624717,0.05121040190314543,3.929976065618773,0.3783004924252674,3.007237880593682,-3.1091805500473373,0.10096425988634232,10.144855847314695,0.4728586984435186,-1.3629626061692297,-5.493410782868629,-0.14812437686044252,-1.2576333856324236,0.3757201083491136,-0.7507846738814292,3.3145118150587023,0.9232340597119782,-0.29570013030214276,-3.30093166735726,0.836134564002803,9.844344390735415,1.8696984062600177,-3.7124894253009257,0.5722969716415288,-2.655982019806339,0.7144147278036744,0.40879528115636005,0.1992498611076607,0.43398799862000886,-5.090256666495257,-0.5017069732779864,-0.2874892864678044
29,1,-3.507504298595825,-2.871762742465457,-0.22343736941492326,-0.7908240394569932,0.11962221431299037,-4.449629174705145,-0.9721735541909783,-4.292458950295231,-1.3584129539359502,-0.7741344501834888,-11.740246638146749,-0.41157424279755506,-1.608665191673632,5.107986194396265,-0.25172915824026393,-0.10278172426476216,-5.0822585515157765,0.5036473540756883,1.810113106896219,-2.0675568979934207,-0.06205345287800218,-4.145877702896596,0.8618347746035306,-7.440289022286363,3.6345649269747256,-1.5281301238217135,-3.450378593201867,-1.1756707650085714,-0.08267330504949165,1.980934062230407,1.479915195345378,2.8381155946538033,7.778832113742219,-0.3497306427322608,0.6782065685046192
30,1,0.9677529771623217,-1.2051722289746667,0.12903224437950572,-0.6945853090588371,-0.8012369722513278,5.200515598634351,-1.1214821911151767,-0.875577244776171,8.179853313574426,0.15005467673661857,-7.149864072128618,0.2648224165100547,-0.4199791168609144,-1.1152512801873935,0.20234075523424913,1.0711409897510844,-1.035766124986921,0.6023052729804906,-0.11261159758974562,0.040452035962164276,-0.3369111737025602,4.939158735728361,-0.6903139697344758,-19.89651238640462,-0.1076542321094334,0.7650178470833641,-0.2613405123647482,-0.5273688576634872,0.20701660111392656,1.0600789378990823,1.9151174210827695,-2.634290268318081,6.915517785290785,-1.054230707406434,0.9979432905006084
31,1,4.553488132159242,-3.4325258198804605,0.21694201354716153,0.01011867924480721,2.1314172625828736,-1.529363041552909,0.09880544130154481,-1.5776960307551595,3.047806040504644,0.1397817936106054,1.6972995689939983,0.09739296253108295,-1.666091794626966,5.983409276911917,0.8334971520056526,-4.598784186460646,-1.3917809647249944,-0.33047044457090474,-0.8535916399162863,-1.9078578032311615,0.4507196281794795,-1.1433221746309323,1.3382299394491917,12.749893070831515,0.9111576993670685,0.7795948299602828,-1.3123341248148248,2.6913776880613045,-0.434099764018504,0.7148759903214467,-0.01768436107348562,3.678232839227119,2.501716522902008,-0.10203847593339373,0.7070073684241673
32,1,-1.9302469217923224,-0.22921634481468625,-0.3606662628795855,0.6563417752116095,-2.122036088543578,-4.614067569431536,-1.7342471969678153,-2.9216500651086506,-1.602924668038506,-0.12526070812682866,-0.370094561842779,-0.7137070201407045,0.5885519295115398,-1.0401793169156281,0.029485017874468732,0.01802249423457541,0.11899183842498744,1.1836710475096879,-0.19070752181585784,1.033688584662153,0.06466429351292555,-1.3047940749667355,-2.2317320159102345,5.932593243597962,1.8023742584257108,-0.7396314295034323,1.7016080656755541,-1.3525813366994817,-0.9056351822721058,0.5767717389121375,2.1802166746713687,-1.004629458006842,2.5182598119887056,0.27782267678859224,-1.1027906224206139
33,0,-2.8038423780761086,0.5120865199101197,0.12935743366319222,0.057183080101938635,-0.7670312868871453,1.924835770176195,-1.0441179870279091,-0.4545923947298451,-1.9004790726410188,0.46250348029180344,2.7730378509525573,-0.623058648795606,0.6011558185741456,2.3766086728259754,0.6443520654394393,-0.002451074391395354,-0.5167157402092122,-0.699028763620134,-1.2600473920069477,1.935926159515862,0.10019041815969619,-1.310451825001628,-1.8287794120184047,7.6490326251945335,2.4019478718522684,0.062913027873621,1.6492388406741807,1.350400765302055,-0.1030960654772332,-1.572575061923315,1.57173212666637,1.2918930643303284,-2.8288296349117354,0.5142199410553282,-0.14822965307906943
34,0,-1.893719865893186,-5.451975216603813,-0.04824869580359065,0.8077998851541188,-1.3734820069654006,7.080971094602678,0.44843098234675854,-3.3512825876794103,-3.8125017494652353,0.0027386080589496655,-5.453218201541707,0.03373195876790804,1.1092741458302373,7.896151127969134,-0.18905546295751316,1.791100382225793,0.573613412546735,-2.399199133517372,2.4954492684112126,0.9084447340519248,0.08157544187199874,-5.207871575388421,0.13857998946331584,32.810783939215845,-0.5747329832836144,-0.7179613629081798,2.9330079189527667,-1.8356218048863076,0.6367482542288285,0.41845154746486096,0.2856303794995172,1.2063267091448076,-13.919509571392947,0.0402532395986349,0.7476002717119907
35,0,0.23357135256699976,-1.7422326381253999,0.14308575496096906,-0.6175335560042907,3.571015490854632,1.6243026484081229,-0.98574217345484,-1.398540648096121,-3.87427182823316,-0.3363533282154524,-5.992324510178146,0.44204663014491663,2.28067436316668,6.033122250578311,-0.4674960654753246,1.7467328514967149,-1.2760594850121412,-0.8251242045342791,0.575135936129113,1.1017313747597552,0.11889817758543372,-6.899114735751622,0.6565714349340451,7.881675840213275,0.5907938497339975,-1.7593936621626804,-1.409119907086035,1.5420559134309646,-0.24298324699023094,-1.0487195136099485,1.8324245940900765,1.3732741301746498,-8.874320620633394,-0.41867222236760815,0.2944278388537486
36,1,0.35403297845816706,4.3829898780438095,-0.22104939080726255,0.04792828979501464,-0.0255441978427183,-1.9637069901479982,1.3748322182318222,-0.43014644732446244,-3.452111773418362,-0.038397955724452204,-6.085190601030978,-0.007973096430620583,-0.04619011615179537,2.1708707015788202,0.7801516683800308,-2.499265991070918,-2.4524704439485303,0.559904961730234,0.812148722445214,0.13930422608660165,-0.262304879946796,-0.011045101881992267,-0.7288435339245812,-1.5276895047557724,0.3181442205507231,-3.4799483666996256,-0.28556667007708403,-0.13627011401329517,1.4838649911044082,0.04497753316517258,-1.2283424996131462,1.3337727475941696,3.7674134304424447,0.118090812932381,0.7410199046385608
37,0,-2.7525133616725403,-5.901207343033724,-0.6058483355346623,-0.3277268756125592,1.6490950067352248,-7.927829601963485,0.45784248281429385,-0.6829854232215115,0.9898079142830966,-0.43933826341061655,-5.1903850744253255,-0.9222430629758716,-0.7882620044317625,5.923211466716962,2.0067209420842334,-3.2575312994649774,-2.909476818295683,-0.13884555850350064,0.6756200762647215,1.3747806885195846,0.483349169508365,2.8511204459792934,-1.8901720323322726,-5.253655586443778,-0.6334879715047433,2.0712162294793863,-0.5851978763929508,1.9773910391314602,1.3470556954497392,1.2606495803329498,1.6301948386770493,-0.33129488299084836,5.2755592864069785,1.039559284514155,0.10669328022501733
38,0,-2.086684415617016,3.0111322499630453,-0.06749217158543187,-0.3315666471800764,0.3862295024061392,2.9335269418449057,1.331844146957597,-3.0763675924634057,2.648510079730905,-0.22967722568781335,2.4712313443115046,-0.7564574085281204,-2.042674834502786,1.4544832412739963,0.40000534061781906,-1.85882386048064,-3.541064849188075,0.02339158858240402,1.5668809465770874,0.6199869907541732,-0.44481088326300033,1.9671260709180864,-2.5120916207583965,-3.410487676749978,0.20784664197463898,-0.3893348843106476,-1.9822874054959108,3.4311442552927787,-0.5953472285670243,0.8805276883756075,-3.6279168910335464,-1.5245904775136254,6.946410312035141,-0.2099582212056576,0.47984525410114526
39,0,0.8759356812422383,-0.595973936047382,0.4119460196527142,-0.033603240540191266,-3.3236700151957552,-1.1735762588136498,0.5881210449845011,-1.709691469403263,-2.651909286251275,0.6427293677861089,-6.848299408563211,-0.462817834897879,-1.7023837050444994,12.618854180709198,2.4823275771735123,-2.3295358546026548,-1.2893065011385947,-0.19037361535620526,2.180415592567783,1.21535420839446,-0.502803247430229,-3.904196815356721,-3.0015734473927638,11.48609151500734,3.852416818240716,0.38427283430905,-5.550218317961372,-3.5622467351774185,-0.02594921934162767,0.7245439447945622,-3.3449671939597114,-3.935506864121571,10.793532686493625,0.23446853777977672,-0.23299757234145824
40,0,-4.923111380075678,1.411103484845703,0.1691693650563414,-0.952679824669415,-1.0534917954915282,-0.6285887404901713,-1.7373383670701894,3.8121903660837395,4.302108764821668,-0.43406748562804326,9.12497818744849,0.21813194464856275,0.09729241735081832,-10.036832611602684,0.8156304152795029,1.4156500681962028,2.5748032307303146,-0.05435119013594664,-5.028891992831014,0.4660016478962535,0.603575126327897,3.9359127740838487,0.14263030910785546,-17.092059901803683,2.73751305348419,1.3036684327937944,1.7447897269620107,-1.9587646830211276,0.3022927753293187,0.35786552012077555,2.703169716618778,0.2824556001171237,4.475121469963943,-0.5986034373730442,-0.6951588385881826
